block_hash,mumbai_min,mumbai_max,mumbai_prop_time,virginia_min,virginia_max,virginia_prop_time,london_min,london_max,london_prop_time,africa_min,africa_max,africa_prop_time,Height,global_min,global_max,global_prop_time
0000000001b7198855df30a713822ca76ebf26bcf27fd4897ed25563e3f33854,1590860760.52,1590873878.255,13117.735000133514,1590860760.43,1590873878.188,13117.757999897003,1590860760.461,1590878201.793,17441.332000017166,1590860760.534,1590873878.285,13117.75100016594,849462.0,1590860760.43,1590878201.793,17441.362999916077
00000000003947854bbb388fc61e71cc34f553249be9bfb4b3c306646d22b74a,1590860808.566,1590873878.255,13069.6890001297,1590860808.5570002,1590873878.188,13069.630999803543,1590860808.579,1590878201.793,17393.21399998665,1590860808.676,1590873878.285,13069.608999967575,849463.0,1590860808.5570002,1590878201.793,17393.235999822617
0000000001c54e6fa78668d971d54c02ac1be1c6befe0b736df98b9102e6ac75,1590860896.165,1590873878.255,12982.090000152588,1590860896.1320002,1590873878.188,12982.05599975586,1590860896.268,1590878202.302,17306.03400015831,1590860896.343,1590873878.285,12981.94200015068,849464.0,1590860896.1320002,1590878202.302,17306.169999837875
0000000001f16cac08ab787b9c8ed2fcdbc73a2eb65d47333f57c4e99e3606a5,1590860996.1020002,1590873878.255,12882.15299987793,1590860996.0870001,1590873878.188,12882.100999832153,1590860996.1139998,1590878202.302,17206.18800020218,1590860996.206,1590873878.285,12882.078999996185,849465.0,1590860996.0870001,1590878202.302,17206.21499991417
0000000000d49c19950484a37e45824e0e360814c280f250cdf317cffa9b4f0e,1590861003.606,1590873878.255,12874.649000167847,1590861003.582,1590873878.188,12874.605999946594,1590861003.566,1590878202.302,17198.736000061035,1590861003.6529999,1590873878.286,12874.633000135422,849466.0,1590861003.566,1590878202.302,17198.736000061035
0000000000949470a3767b67a54300feeb071c8bde71bb3625429b1cdf978813,1590861005.039,1590873878.592,12873.552999973297,1590861005.03,1590873878.525,12873.495000123978,1590861004.9910002,1590878202.302,17197.3109998703,1590861005.09,1590873878.286,12873.196000099182,849467.0,1590861004.9910002,1590878202.302,17197.3109998703
0000000001277ca84fc30c280ed939fea332ae11a5e00b4a3295695bf53be752,1590861451.036,1590873878.592,12427.555999994278,1590861450.99,1590873878.525,12427.53500008583,1590861450.996,1590878202.302,16751.305999994278,1590861451.081,1590873878.705,12427.62399983406,849468.0,1590861450.99,1590878202.302,16751.31200003624
00000000005d0f1b070151a4c05bff466d26e4602163e0799710e013cd59f601,1590861459.3960001,1590873878.592,12419.195999860764,1590861459.38,1590873878.525,12419.144999980927,1590861459.3860002,1590878202.302,16742.915999889374,1590861459.47,1590873878.705,12419.234999895096,849469.0,1590861459.38,1590878202.302,16742.921999931335
00000000011a84c8e728d8441951eb0e7ab4ddda238b55e0dd64275fe96b165f,1590861524.496,1590873878.592,12354.095999956131,1590861524.4689999,1590873878.525,12354.056000232697,1590861524.456,1590878202.302,16677.84599995613,1590861524.5470002,1590873878.705,12354.157999753952,849470.0,1590861524.456,1590878202.302,16677.84599995613
00000000019428979d0500531a13981e7c0e1ef525bd0ffa0fb56f9a20e1a8c4,1590861623.526,1590873878.592,12255.065999984741,1590861623.492,1590873878.525,12255.03299999237,1590861623.4989998,1590878202.302,16578.803000211716,1590861623.583,1590873878.705,12255.12199997902,849471.0,1590861623.492,1590878202.302,16578.80999994278
0000000000b109badbfbe148248c4dbe37f777f81670d59ce63fee60142ceca3,1590861796.158,1590873878.592,12082.434000015259,1590861796.129,1590873878.525,12082.396000146866,1590861796.199,1590878202.9229999,16406.72399997711,1590861796.248,1590873878.705,12082.457000017166,849472.0,1590861796.129,1590878202.9229999,16406.793999910355
0000000000a3c3fb0aeef5f0dc986f451862a9f3d0148a644b8984dc595cd339,1590861821.779,1590873878.592,12056.81299996376,1590861821.799,1590873878.525,12056.726000070572,1590861821.81,1590878202.9229999,16381.112999916077,1590861821.894,1590873878.705,12056.8109998703,849473.0,1590861821.779,1590878202.9229999,16381.143999814987
00000000009e618a72537c9047a3c2e472f4df52adaad9ee8e36776d7b2568f7,1590861835.7120001,1590873878.592,12042.879999876022,1590861835.684,1590873878.525,12042.841000080109,1590861835.681,1590878202.9229999,16367.241999864578,1590861835.805,1590873878.705,12042.899999856949,849474.0,1590861835.681,1590878202.9229999,16367.241999864578
000000000068d7de3bfa12d286377b62acfe3eb2286efa79e05961647128f85f,1590861993.28,1590873878.8270001,11885.547000169754,1590861993.2229998,1590873878.76,11885.53700017929,1590861993.2329998,1590878202.9229999,16209.69000005722,1590861993.3179998,1590873878.705,11885.387000083923,849475.0,1590861993.2229998,1590878202.9229999,16209.700000047684
0000000000265efb175736fb8f908ccbba6d2722dc3d201af31cf56733b29ea0,1590862216.0,1590873878.8270001,11662.827000141144,1590862216.0410001,1590873878.7610002,11662.72000002861,1590862216.014,1590878202.9229999,15986.908999919891,1590862216.0939999,1590873878.8579998,11662.763999938965,849476.0,1590862216.0,1590878202.9229999,15986.922999858856
00000000014d37c277c61996e0936d6672e1adfa67a58d7d0ed2598cdd119681,1590862318.428,1590873878.8270001,11560.399000167847,1590862318.341,1590873878.7610002,11560.420000076294,1590862318.371,1590878202.9229999,15884.551999807358,1590862318.444,1590873878.8579998,11560.413999795914,849477.0,1590862318.341,1590878202.9229999,15884.581999778748
000000000020ade2c5e55986c39720fd55b7a8a056ff36221a4185d5e20120a7,1590862368.69,1590873878.8270001,11510.137000083923,1590862368.67,1590873878.7610002,11510.091000080109,1590862368.661,1590878202.9229999,15834.261999845505,1590862368.769,1590873878.8579998,11510.08899974823,849478.0,1590862368.661,1590878202.9229999,15834.261999845505
00000000019ec5c81872ae48ef2f18fcdd0cc5474c38285684468e00fc8091a3,1590862378.6260002,1590873878.8270001,11500.200999975204,1590862378.611,1590873878.7610002,11500.150000095367,1590862378.552,1590878203.429,15824.876999855042,1590862378.659,1590873878.8579998,11500.198999881744,849479.0,1590862378.552,1590878203.429,15824.876999855042
0000000001deb0dd84be12b678476513bf909470adee863286ee355e234e9b7e,1590862517.0779998,1590873878.8270001,11361.749000310898,1590862516.99,1590873878.7610002,11361.771000146866,1590862517.0270002,1590878203.43,15686.40299987793,1590862517.1,1590873878.8579998,11361.757999897003,849480.0,1590862516.99,1590878203.43,15686.44000005722
000000000015af21a7f084ae795ddd771c8c690fe029773165914a738464058f,1590862553.525,1590873878.8270001,11325.302000045776,1590862553.5010002,1590873878.7610002,11325.259999990463,1590862553.4829998,1590878203.43,15649.947000265121,1590862553.5870001,1590873878.8579998,11325.270999670029,849481.0,1590862553.4829998,1590878203.43,15649.947000265121
0000000001fb85a9343f5e365fe46af940f953cac987734a7f74679eb9b6aebf,1590862619.32,1590873878.8270001,11259.507000207901,1590862619.24,1590873878.7610002,11259.521000146866,1590862619.2289999,1590878203.43,15584.201000213623,1590862619.31,1590873878.8579998,11259.547999858856,849482.0,1590862619.2289999,1590878203.43,15584.201000213623
0000000000d18f6a47fc72ee3044cbd636ff443e53fcbab4324eab4735e64880,1590862623.694,1590873879.045,11255.351000070572,1590862623.686,1590873878.978,11255.291999816895,1590862623.649,1590878203.43,15579.78100013733,1590862623.746,1590873878.8579998,11255.111999750137,849483.0,1590862623.649,1590878203.43,15579.78100013733
0000000001cbe0abea5f29a76ed6eae2526f4240809fba091151d1a09c428177,1590862632.883,1590873879.045,11246.16200017929,1590862632.8760002,1590873878.9789999,11246.102999687195,1590862632.8379998,1590878203.43,15570.592000246048,1590862632.934,1590873879.154,11246.22000002861,849484.0,1590862632.8379998,1590878203.43,15570.592000246048
000000000015b5c6785fb679607a127c92bdc44068c1c05031b7012cce0f9137,1590862739.505,1590873879.045,11139.539999961853,1590862739.438,1590873878.9789999,11139.540999889374,1590862739.424,1590878203.43,15464.006000041962,1590862739.559,1590873879.154,11139.59500002861,849485.0,1590862739.424,1590878203.43,15464.006000041962
0000000001c6b7cdfd3a8ce4b257e4ea14b3e2529d6221caa19229f3459ea97b,1590862821.58,1590873879.045,11057.465000152588,1590862821.5129998,1590873878.9789999,11057.466000080109,1590862821.5,1590878203.812,15382.31200003624,1590862821.6339998,1590873879.154,11057.520000219345,849486.0,1590862821.5,1590878203.812,15382.31200003624
000000000123dab614266e1b7044f88596d1da68918e027700887d1b39029152,1590862841.1379998,1590873879.045,11037.907000303268,1590862841.1260002,1590873878.9789999,11037.852999687195,1590862841.085,1590878203.812,15362.726999998093,1590862841.169,1590873879.154,11037.985000133514,849487.0,1590862841.085,1590878203.812,15362.726999998093
000000000090730a8933e89231f5db235fa7109ae9a6c4542f82d3c46453a0b0,1590862917.016,1590873879.045,10962.029000043869,1590862914.234,1590873878.9789999,10964.744999885559,1590862914.268,1590878203.812,15289.544000148773,1590862914.341,1590873879.154,10964.81299996376,849488.0,1590862914.234,1590878203.812,15289.578000068665
0000000000e9773f9023ab6681f59fa9e667f7322144a1e16881a84abd9ba913,1590862952.694,1590873879.046,10926.351999998093,1590862952.68,1590873878.9789999,10926.298999786377,1590862952.643,1590878203.812,15251.169000148773,1590862952.7410002,1590873879.154,10926.412999868393,849489.0,1590862952.643,1590878203.812,15251.169000148773
000000000184b2a9904d9a952fd8820ff95f775b2b49ebab2d3115e3e9497910,1590863097.585,1590873879.486,10781.901000022888,1590863097.496,1590873879.419,10781.922999858856,1590863097.449,1590878203.812,15106.363000154495,1590863097.606,1590873879.154,10781.548000097275,849490.0,1590863097.449,1590878203.812,15106.363000154495
00000000002b6d703aef90218a3db3749a568a9f273e741e5e618dd45961cd09,1590863279.216,1590873879.486,10600.269999980927,1590863279.181,1590873879.419,10600.237999916077,1590863279.1920002,1590878203.812,14924.619999885559,1590863279.2770002,1590873879.154,10599.876999855042,849491.0,1590863279.181,1590878203.812,14924.631000041962
00000000012aca56914eabe58899ca4467f494fdd29115c7be9cee8d179ab7cb,1590863310.424,1590873879.486,10569.06200003624,1590863310.4220002,1590873879.419,10568.9969997406,1590863310.414,1590878203.812,14893.398000001907,1590863310.525,1590873879.5170002,10568.992000102997,849492.0,1590863310.414,1590878203.812,14893.398000001907
000000000161f19dffd1c5ad0bc6d20ef6ac837036755cd2a1a32ac5840da14a,1590863375.0210001,1590873879.486,10504.46499991417,1590863375.046,1590873879.419,10504.37299990654,1590863375.053,1590878203.812,14828.759000062943,1590863375.151,1590873879.5170002,10504.366000175476,849493.0,1590863375.0210001,1590878203.812,14828.790999889374
00000000012902f655741738657cda3a89688b647cef64847da2ea65f8b2b3a8,1590863712.1479998,1590873879.486,10167.338000297546,1590863712.1160002,1590873879.419,10167.302999734879,1590863712.187,1590878204.545,14492.358000040054,1590863712.2529998,1590873879.5170002,10167.264000415802,849494.0,1590863712.1160002,1590878204.545,14492.428999900818
00000000015936b0ea91ea2b3f82e219a54a4b59846c2e5948665ba53f4d2d34,1590863795.21,1590873879.486,10084.276000022888,1590863795.1360002,1590873879.419,10084.282999753952,1590863795.1239998,1590878204.545,14409.421000242233,1590863795.201,1590873879.5170002,10084.31600022316,849495.0,1590863795.1239998,1590878204.545,14409.421000242233
00000000004304f93964ab0563ba68d1e74d86bc2f9aa8a7f6a43f999d140c3d,1590863905.7979999,1590873879.486,9973.688000202179,1590863905.7089999,1590873879.419,9973.710000038147,1590863905.746,1590878204.545,14298.799000024796,1590863905.819,1590873879.5170002,9973.698000192642,849496.0,1590863905.7089999,1590878204.545,14298.836000204086
0000000000458ddfdee415bbbb2d2428766702f8236996ccc90b892d098afe5c,1590863955.698,1590873879.486,9923.788000106812,1590863955.6460001,1590873879.419,9923.772999763489,1590863955.6379998,1590878204.545,14248.907000303268,1590863955.765,1590873879.5170002,9923.75200009346,849497.0,1590863955.6379998,1590878204.545,14248.907000303268
0000000000dfc61ea20ffe3933b0954ec896a7a436126e8917c7169ddc8cd340,1590864119.945,1590873879.486,9759.541000127792,1590864119.879,1590873879.42,9759.541000127792,1590864119.867,1590878204.545,14084.677999973297,1590864120.0,1590873879.5170002,9759.517000198364,849498.0,1590864119.867,1590878204.545,14084.677999973297
00000000009d10a018247309715fdbfb4e87c8f914ce95aaee3f4fea4cade82b,1590864153.565,1590873879.9060001,9726.341000080109,1590864153.6,1590873879.839,9726.239000082016,1590864153.581,1590878204.545,14050.963999986649,1590864153.678,1590873879.5170002,9725.839000225067,849499.0,1590864153.565,1590878204.545,14050.980000019073
0000000001888e9e8a307c459abddf693818062659e65e92edbf65d4442a5042,1590864221.185,1590873879.9060001,9658.72100019455,1590864221.11,1590873879.839,9658.729000091553,1590864221.1,1590878204.545,13983.445000171661,1590864221.225,1590873879.961,9658.736000061035,849500.0,1590864221.1,1590878204.545,13983.445000171661
00000000004d32e4888acb33aa3925ac4c6708ffe9ee6d19def0302a17c80966,1590864241.4970002,1590873879.9060001,9638.408999919891,1590864241.408,1590873879.839,9638.430999994278,1590864241.446,1590878204.545,13963.098999977112,1590864241.518,1590873879.961,9638.443000078201,849501.0,1590864241.408,1590878204.545,13963.137000083923
0000000000c3fc08f671b30e971c3413759b09e17d111ec7b2409c2b73902615,1590864312.529,1590873879.9060001,9567.37700009346,1590864312.495,1590873879.839,9567.34400010109,1590864312.785,1590878204.545,13891.759999990463,1590864312.885,1590873879.961,9567.075999975204,849502.0,1590864312.495,1590878204.545,13892.050000190735
000000000165422b556fc65cad97ce425f0e8a11d54e43fbdf138527887a6431,1590864495.515,1590873879.9060001,9384.391000032425,1590864495.421,1590873879.839,9384.417999982834,1590864495.46,1590878204.545,13709.085000038147,1590864495.532,1590873879.961,9384.428999900818,849503.0,1590864495.421,1590878204.545,13709.12400007248
000000000156c61b35dca4085c82bc120d8ebc696302e44f18f4b6b28b7b98ad,1590864512.051,1590873879.9060001,9367.855000019073,1590864512.0070002,1590873879.839,9367.831999778748,1590864512.0029998,1590878204.545,13692.542000293732,1590864512.06,1590873879.961,9367.901000022888,849504.0,1590864512.0029998,1590878204.545,13692.542000293732
0000000000f09e3c488fc1726340197701e02a705b38c8298a6efd8e741730b9,1590864622.549,1590873879.9060001,9257.357000112534,1590864622.474,1590873879.839,9257.365000009537,1590864622.498,1590878204.545,13582.047000169754,1590864622.596,1590873879.961,9257.365000009537,849505.0,1590864622.474,1590878204.545,13582.071000099182
0000000000b65481198d8e7c14ee503f180ec935567aa446613a4097ea0f4ed9,1590864654.861,1590873880.176,9225.31500005722,1590864654.819,1590873880.109,9225.289999961853,1590864654.7970002,1590878204.545,13549.74799990654,1590864654.929,1590873879.961,9225.03200006485,849506.0,1590864654.7970002,1590878204.545,13549.74799990654
0000000001ffcb2b1b1b854ab685c0e62bd7b8b11053dbf9d927eaba3de2e75f,1590864757.736,1590873880.176,9122.44000005722,1590864757.695,1590873880.109,9122.414000034332,1590864757.691,1590878204.545,13446.854000091553,1590864757.8170002,1590873880.207,9122.389999866486,849507.0,1590864757.691,1590878204.545,13446.854000091553
00000000012dd061769c252a5cd8cb412f24b65b63635791c91314b81661c0de,1590864947.5410001,1590873880.176,8932.634999990463,1590864947.445,1590873880.109,8932.664000034332,1590864947.4829998,1590878204.545,13257.062000274658,1590864947.5570002,1590873880.207,8932.649999856949,849508.0,1590864947.445,1590878204.545,13257.100000143051
0000000000d51b70a5d76cf40267bc4116a5bdbe39d10b39634ead2e88c8a073,1590864959.5,1590873880.176,8920.676000118256,1590864959.542,1590873880.109,8920.566999912262,1590864959.516,1590878205.0279999,13245.511999845505,1590864959.613,1590873880.207,8920.59400010109,849509.0,1590864959.5,1590878205.0279999,13245.52799987793
00000000020ec9b5b0eb6747a4fd932f4c0c488b2916be0de6292bb8d5f1f6cf,1590865139.525,1590873880.176,8740.651000022888,1590865139.485,1590873880.109,8740.62400007248,1590865142.1720002,1590878205.0279999,13062.855999708176,1590865142.245,1590873880.207,8737.962000131607,849510.0,1590865139.485,1590878205.0279999,13065.542999982834
0000000001526433b06d4e286bcf08b0637cdb56cf9b1c0cb9fbeccdb7fecebb,1590865205.21,1590873880.176,8674.966000080109,1590865205.197,1590873880.109,8674.911999940872,1590865205.1620002,1590878205.0279999,12999.865999698639,1590865205.2589998,1590873880.207,8674.948000192642,849511.0,1590865205.1620002,1590878205.0279999,12999.865999698639
000000000280b1547580097f830cadc81a8cc0b59a90f66f6c303f352044f4af,1590865210.6420002,1590873880.176,8669.533999919891,1590865210.61,1590873880.109,8669.49900007248,1590865213.3520002,1590878205.0279999,12991.675999641418,1590865210.4029999,1590873880.207,8669.804000139236,849512.0,1590865210.4029999,1590878205.0279999,12994.625
0000000001353f692d40da0b7fba7271f74c4bd3660e20d92997dee29d262970,1590865224.082,1590873880.176,8656.09400010109,1590865224.071,1590873880.109,8656.037999868393,1590865224.089,1590878205.0279999,12980.938999891281,1590865224.191,1590873880.207,8656.016000032425,849513.0,1590865224.071,1590878205.0279999,12980.956999778748
0000000001c3071725425bde06a0a0d10af547bbf1aa3722ec7b0fea4cfed8ae,1590865396.7189999,1590873880.176,8483.457000255585,1590865396.627,1590873880.109,8483.481999874115,1590865396.658,1590878205.0279999,12808.369999885559,1590865396.732,1590873880.207,8483.474999904633,849514.0,1590865396.627,1590878205.0279999,12808.40099978447
0000000001751833ea1929970e42086f7365a4caa61e094cd55a2cfa2d412308,1590865412.1629999,1590873880.409,8468.246000051498,1590865412.1360002,1590873880.342,8468.205999851227,1590865412.1120002,1590878205.0279999,12792.915999650955,1590865412.1560001,1590873880.207,8468.050999879837,849515.0,1590865412.1120002,1590878205.0279999,12792.915999650955
000000000240aba37554bfeb8552e97534005c73840338b4e3a8473068d60e69,1590865516.005,1590873880.409,8364.40399980545,1590865515.958,1590873880.342,8364.384000062943,1590865515.958,1590878205.0279999,12689.069999933243,1590865516.014,1590873880.485,8364.470999956131,849516.0,1590865515.958,1590878205.0279999,12689.069999933243
0000000001da21dec55a6603bcb6f8069ab000ae3b085a51100ea2402f260561,1590865523.627,1590873880.409,8356.781999826431,1590865523.574,1590873880.342,8356.768000125885,1590865523.5570002,1590878205.282,12681.724999904633,1590865523.661,1590873880.485,8356.823999881744,849517.0,1590865523.5570002,1590878205.282,12681.724999904633
0000000000dfcf3d982639c6b2f18aecbf6e1775c3fb42b08e139acc9f272460,1590865638.96,1590873880.409,8241.448999881744,1590865638.889,1590873880.342,8241.453000068665,1590865638.8779998,1590878205.282,12566.404000282288,1590865639.01,1590873880.485,8241.474999904633,849518.0,1590865638.8779998,1590878205.282,12566.404000282288
00000000020110eb14fec0661bbf06bebbfff763a1ba91b95263315def14dd22,1590865660.286,1590873880.409,8220.12299990654,1590865660.2610002,1590873880.342,8220.080999851227,1590865660.2510002,1590878205.282,12545.03099989891,1590865660.365,1590873880.485,8220.119999885559,849519.0,1590865660.2510002,1590878205.282,12545.03099989891
000000000191d628e4a9542296ced94709b9f6851c359187f710689b69e2ad84,1590865680.99,1590873880.409,8199.418999910355,1590865680.899,1590873880.342,8199.443000078201,1590865680.934,1590878205.282,12524.348000049591,1590865681.0029998,1590873880.485,8199.482000112534,849520.0,1590865680.899,1590878205.282,12524.383000135422
0000000001813f59830e8798efce64fde1ed8eb0ec0864b692a97d0926c3c33f,1590865752.691,1590873880.409,8127.71799993515,1590865752.7229998,1590873880.342,8127.619000196457,1590865752.7289999,1590878205.282,12452.553000211716,1590865752.814,1590873880.485,8127.671000003815,849521.0,1590865752.691,1590878205.282,12452.591000080109
00000000023a8ebe3d27ef88f25c737943300c98f66b0b7d7958086aef8d8145,1590866009.992,1590873880.657,7870.664999961853,1590866009.982,1590873880.591,7870.608999967575,1590866009.945,1590878205.282,12195.337000131607,1590866010.042,1590873880.485,7870.442999839783,849522.0,1590866009.945,1590878205.282,12195.337000131607
000000000103de12c846008852f8b53cbcb43542db462bb62d6da22a1aed9d9f,1590866046.0879998,1590873880.658,7834.570000171661,1590866045.937,1590873880.591,7834.654000043869,1590866045.98,1590878205.282,12159.302000045776,1590866046.092,1590873880.704,7834.611999988556,849523.0,1590866045.937,1590878205.282,12159.34500002861
00000000002e8b11394b0516eb6027fd12527159cd85f405ef32fcfc6e1a0e6c,1590866078.1520002,1590873880.658,7802.505999803543,1590866078.039,1590873880.591,7802.552000045776,1590866078.073,1590878205.282,12127.209000110626,1590866078.1460001,1590873880.704,7802.5579998493195,849524.0,1590866078.039,1590878205.282,12127.243000030518
00000000017b93a2ee6a85602875da5a0a5f06a69cfa8b0abfa3cc015d43de40,1590866207.01,1590873880.658,7673.648000001907,1590866206.94,1590873880.591,7673.651000022888,1590866206.928,1590878205.7670002,11998.839000225067,1590866207.059,1590873880.704,7673.6449999809265,849525.0,1590866206.928,1590878205.7670002,11998.839000225067
000000000074f60b5f480f756e4f82e9b2f5154f8d5bd59f05b6f6e966c76532,1590866234.052,1590873880.658,7646.605999946594,1590866233.961,1590873880.591,7646.630000114441,1590866233.996,1590878205.7670002,11971.771000146866,1590866234.064,1590873880.704,7646.640000104904,849526.0,1590866233.961,1590878205.7670002,11971.806000232697
000000000258eabf190abbe190ac6ac68d7ba68e17bf4b9dfb0b3f76b1ca7111,1590866431.326,1590873880.658,7449.332000017166,1590866431.238,1590873880.591,7449.353000164032,1590866431.27,1590878205.7670002,11774.497000217438,1590866431.339,1590873880.704,7449.365000009537,849527.0,1590866431.238,1590878205.7670002,11774.529000282288
0000000000fc219ac4fa605082602f597dd87bf70fb4e5bdedd314ef630aba2a,1590866462.36,1590873880.658,7418.298000097275,1590866462.405,1590873880.591,7418.186000108719,1590866462.38,1590878205.7670002,11743.387000083923,1590866462.454,1590873880.704,7418.25,849528.0,1590866462.36,1590878205.7670002,11743.407000303268
0000000002464cf97aeeed21ae0ba3ed68b50222317ade49fba35d00b3625d52,1590866503.425,1590873880.658,7377.233000040054,1590866503.399,1590873880.591,7377.1920001506805,1590866503.3860002,1590878205.7670002,11702.381000041962,1590866503.4989998,1590873880.704,7377.205000162125,849529.0,1590866503.3860002,1590878205.7670002,11702.381000041962
00000000008374f865d9fc142e7d2b397d331047a926de81021e237734d057b8,1590866523.6420002,1590873880.658,7357.015999794006,1590866523.57,1590873880.591,7357.021000146866,1590866523.553,1590878205.7670002,11682.214000225067,1590866523.6560001,1590873880.704,7357.047999858856,849530.0,1590866523.553,1590878205.7670002,11682.214000225067
00000000019b325fc9e6efaf5a9c8e8e072da5027281ab17dc8f658d9711d612,1590866542.735,1590873880.809,7338.074000120163,1590866542.705,1590873880.742,7338.037000179291,1590866542.811,1590878205.7670002,11662.956000089645,1590866542.887,1590873880.704,7337.816999912262,849531.0,1590866542.705,1590878205.7670002,11663.062000274658
000000000035bbfc88c1edf16e5590417fd7efc0618a4fe95a3100eea4a77073,1590866572.1120002,1590873880.809,7308.696999788284,1590866572.107,1590873880.742,7308.634999990463,1590866572.106,1590878206.252,11634.146000146866,1590866572.226,1590873880.84,7308.613999843597,849532.0,1590866572.106,1590878206.252,11634.146000146866
000000000114543e5461c4684c94be327abb04ddd80bceccca4e633339f7d219,1590866664.946,1590873880.809,7215.862999916077,1590866664.8960001,1590873880.742,7215.845999956131,1590866664.883,1590878206.252,11541.369000196457,1590866665.016,1590873880.84,7215.823999881744,849533.0,1590866664.883,1590878206.252,11541.369000196457
0000000000508e5f2a17134c8ec5c91edd405d961a108d6fe7b70431fb4f8e9b,1590866687.22,1590873880.809,7193.588999986649,1590866687.129,1590873880.742,7193.613000154495,1590866687.159,1590878206.252,11519.093000173569,1590866687.23,1590873880.84,7193.609999895096,849534.0,1590866687.129,1590878206.252,11519.123000144958
0000000000cb73c9ebf3d0217a432799e63a3a0855f71848023f4099e2bb313b,1590866706.478,1590873880.809,7174.331000089645,1590866706.3879998,1590873880.742,7174.354000329971,1590866706.4220002,1590878206.252,11499.829999923706,1590866706.49,1590873880.84,7174.349999904633,849535.0,1590866706.3879998,1590878206.252,11499.864000320435
00000000026d9b5c50a3454aa55a56b0c5775f8eddb8d81a475f7f57824d342f,1590866715.475,1590873880.809,7165.334000110626,1590866715.52,1590873880.742,7165.22200012207,1590866715.494,1590878206.252,11490.758000135422,1590866715.59,1590873880.84,7165.25,849536.0,1590866715.475,1590878206.252,11490.777000188828
0000000001d82b059a8e5f3da01e56216ab2a0b2675e2f10496385e216b1d180,1590866831.718,1590873880.809,7049.091000080109,1590866831.707,1590873880.742,7049.035000085831,1590866831.67,1590878206.252,11374.582000017166,1590866831.766,1590873880.84,7049.073999881744,849537.0,1590866831.67,1590878206.252,11374.582000017166
0000000002311a3ca4fc28e235de3c4f17f19d634c90b9031ed8acba64252ef1,1590866906.1529999,1590873880.927,6974.774000167847,1590866906.0670002,1590873880.86,6974.792999744415,1590866906.091,1590878206.252,11300.161000013351,1590866906.175,1590873880.84,6974.664999961853,849538.0,1590866906.0670002,1590878206.252,11300.18499994278
000000000000c7e1d5ace17c68c9625bdcbbeed1d4a69c7b3aebb222665e0435,1590867023.822,1590873880.927,6857.1050000190735,1590867023.696,1590873880.86,6857.163999795914,1590867023.7610002,1590878206.252,11182.490999937057,1590867023.8170002,1590873880.9529998,6857.135999679565,849539.0,1590867023.696,1590878206.252,11182.555999994278
0000000001d118a2d0d1284cf1337c4d126f04dd3c04886eaa2174a5817d3b89,1590867101.141,1590873881.079,6779.93799996376,1590867101.1360002,1590873881.012,6779.875999927521,1590867101.0970001,1590878206.46,11105.362999916077,1590867101.168,1590873881.105,6779.93700003624,849540.0,1590867101.0970001,1590878206.46,11105.362999916077
00000000001d96960e1d3b50ab04e56812c6d14806997c6289f2c3c426a854a9,1590867156.1379998,1590873881.079,6724.94100022316,1590867156.1829998,1590873881.012,6724.829000234604,1590867156.1560001,1590878206.46,11050.303999900818,1590867156.226,1590873881.105,6724.878999948502,849541.0,1590867156.1379998,1590878206.46,11050.322000265121
0000000001cdc78e999c2432ff44353441283a154adea8b7a0aa01dd8f125ac2,1590867182.591,1590873881.079,6698.487999916077,1590867182.4970002,1590873881.012,6698.514999866486,1590867182.576,1590878206.46,11023.884000062943,1590867182.605,1590873881.105,6698.5,849542.0,1590867182.4970002,1590878206.46,11023.96299982071
000000000230dbc0b8f04a57ccb46282627036c5076c8b9c3f15cedac2018dba,1590867235.829,1590873881.079,6645.25,1590867235.7429998,1590873881.012,6645.269000291824,1590867235.78,1590878206.46,10970.680000066757,1590867235.851,1590873881.105,6645.253999948502,849543.0,1590867235.7429998,1590878206.46,10970.717000246048
0000000001d2ef9f42f06318ee1dadd867e2797ac9ad23596944fc39543e98bb,1590867342.6339998,1590873881.079,6538.445000171661,1590867342.6279998,1590873881.012,6538.384000301361,1590867342.591,1590878206.46,10863.868999958038,1590867342.661,1590873881.105,6538.444000005722,849544.0,1590867342.591,1590878206.46,10863.868999958038
00000000023e5cff07600660dca2920de03d4acbe63d3bdb67a77c6c1ce11963,1590867361.643,1590873881.079,6519.436000108719,1590867361.617,1590873881.012,6519.3949999809265,1590867361.6660001,1590878206.46,10844.793999910355,1590867361.735,1590873881.105,6519.370000123978,849545.0,1590867361.617,1590878206.46,10844.84299993515
00000000005ce921162d89525dd6a28dd22ece7675a1394f624e2092bf1360ea,1590867385.1629999,1590873881.079,6495.916000127792,1590867385.1,1590873881.012,6495.912000179291,1590867385.0870001,1590878206.46,10821.37299990654,1590867385.174,1590873881.105,6495.930999994278,849546.0,1590867385.0870001,1590878206.46,10821.37299990654
000000000144a01a2d106479c04ff93d024fc1c336352e39a05a1f11559aed03,1590867455.284,1590873881.079,6425.795000076294,1590867455.26,1590873881.012,6425.75200009346,1590867455.252,1590878206.46,10751.207999944687,1590867455.351,1590873881.105,6425.753999948502,849547.0,1590867455.252,1590878206.46,10751.207999944687
000000000110a6a2ba85dac06b5edd0860a983bb0dba62756f994413fcaf7f1d,1590867543.0089998,1590873881.079,6338.070000171661,1590867542.985,1590873881.012,6338.0270001888275,1590867543.035,1590878206.97,10663.93499994278,1590867543.075,1590873881.105,6338.02999997139,849548.0,1590867542.985,1590878206.97,10663.985000133514
